time,x,y,theta,Vx,Vy,Vlin,Vang,grad_atr_pot_x,grad_atr_pot_y,targ_cell_row,targ_cell_col
29100000000,-19.5,-20.0,0.0,1.25,-2.5,1.25,-5.0,-2.5,5.0,30,10
29100000000,-19.5,-20.0,0.0,1.25,-2.5,1.25,-5.0,-2.5,5.0,30,10
29200000000,-19.5,-20.0,0.0,1.25,-2.5,1.25,-5.0,-2.5,5.0,30,10
29200000000,-19.5,-20.0,0.0,1.25,-2.5,1.25,-5.0,-2.5,5.0,30,10
29300000000,-19.40615582970243,-20.078217232520114,-0.15707963267948968,1.0153895742560781,-2.3044569186997155,1.363384928939638,-4.234486610294658,-2.0307791485121562,4.608913837399431,30,10
29300000000,-19.40615582970243,-20.078217232520114,-0.15707963267948968,1.0153895742560781,-2.3044569186997155,1.363384928939638,-4.234486610294658,-2.0307791485121562,4.608913837399431,30,10
29400000000,-19.32570290779291,-20.170151943691497,-0.3141592653589794,0.8142572694822725,-2.0746201407712572,1.4154975624526784,-3.442923339308619,-1.628514538964545,4.1492402815425145,30,10
29400000000,-19.32570290779291,-20.170151943691497,-0.3141592653589794,0.8142572694822725,-2.0746201407712572,1.4154975624526784,-3.442923339308619,-1.628514538964545,4.1492402815425145,30,10
29500000000,-19.260622252216784,-20.273540395811292,-0.47123889803846897,0.6515556305419601,-1.8161490104717704,1.4050547145501147,-2.644801101821472,-1.3031112610839202,3.6322980209435407,30,10
29500000000,-19.260622252216784,-20.273540395811292,-0.47123889803846897,0.6515556305419601,-1.8161490104717704,1.4050547145501147,-2.644801101821472,-1.3031112610839202,3.6322980209435407,30,10
29600000000,-19.21251636470466,-20.38583682206171,-0.6283185307179586,0.531290911761646,-1.535407944845728,1.3323135228051461,-1.8597723161359776,-1.062581823523292,3.070815889691456,30,10
29600000000,-19.21251636470466,-20.38583682206171,-0.6283185307179586,0.531290911761646,-1.535407944845728,1.3323135228051461,-1.8597723161359776,-1.062581823523292,3.070815889691456,30,10
29700000000,-19.182569771861367,-20.504276111737994,-0.7853981633974484,0.456424429653417,-1.2393097206550152,1.1990651167727007,-1.107166996316867,-0.912848859306834,2.4786194413100304,30,10
29700000000,-19.182569771861367,-20.504276111737994,-0.7853981633974484,0.456424429653417,-1.2393097206550152,1.1990651167727007,-1.107166996316867,-0.912848859306834,2.4786194413100304,30,10
29800000000,-19.17151985818975,-20.62594189645085,-0.9424777960769379,0.4287996454743759,-0.9351452588728737,1.0085905144353935,-0.40551678309195904,-0.8575992909487518,1.8702905177457474,30,10
29800000000,-19.17151985818975,-20.62594189645085,-0.9424777960769379,0.4287996454743759,-0.9351452588728737,1.0085905144353935,-0.40551678309195904,-0.8575992909487518,1.8702905177457474,30,10
29900000000,-19.159235192092826,-20.736839241465923,-1.0531944957086246,0.3980879802320647,-0.6579018963351935,0.7686951499261987,0.04082703450545322,-0.7961759604641294,1.315803792670387,30,10
29900000000,-19.159235192092826,-20.736839241465923,-1.0531944957086246,0.3980879802320647,-0.6579018963351935,0.7686951499261987,0.04082703450545322,-0.7961759604641294,1.315803792670387,30,10
30000000000,-19.127573870344293,-20.833412547097993,-1.0937461740178207,0.31893467586073143,-0.4164686322550182,0.5164135183761371,0.18420127206004222,-0.6378693517214629,0.8329372645100364,30,10
30000000000,-19.127573870344293,-20.833412547097993,-1.0937461740178207,0.31893467586073143,-0.4164686322550182,0.5164135183761371,0.18420127206004222,-0.6378693517214629,0.8329372645100364,30,10
30100000000,-19.090466889275316,-20.900758822084885,-1.0896634705672752,0.2261672231882894,-0.24810294478778694,0.3246026293708513,0.17134546463332956,-0.4523344463765788,0.4962058895755739,30,10
30100000000,-19.090466889275316,-20.900758822084885,-1.0896634705672752,0.2261672231882894,-0.24810294478778694,0.3246026293708513,0.17134546463332956,-0.4523344463765788,0.4962058895755739,30,10
30200000000,-19.05844337251481,-20.942200174999442,-1.0712433433612711,0.146108431287022,4.8555004374986055,-4.192151886437271,4.90839881561502,-0.292216862574044,-9.711000874997211,29,10
30200000000,-19.05844337251481,-20.942200174999442,-1.0712433433612711,0.146108431287022,4.8555004374986055,-4.192151886437271,4.90839881561502,-0.292216862574044,-9.711000874997211,29,10
30300000000,-19.03540903136997,-20.9665254548867,-1.0541087968979381,0.08852257842492328,4.916313637216749,-4.230809208746038,5.011279064496051,-0.17704515684984656,-9.832627274433499,29,10
30300000000,-19.03540903136997,-20.9665254548867,-1.0541087968979381,0.08852257842492328,4.916313637216749,-4.230809208746038,5.011279064496051,-0.17704515684984656,-9.832627274433499,29,10
30400000000,-19.019843527911206,-20.83558764237636,-0.8970291642184485,0.049608819778015345,4.588969105940901,-3.5552200360574173,5.803967258865507,-0.09921763955603069,-9.177938211881802,29,10
30400000000,-19.019843527911206,-20.83558764237636,-0.8970291642184485,0.049608819778015345,4.588969105940901,-3.5552200360574173,5.803967258865507,-0.09921763955603069,-9.177938211881802,29,10
30500000000,-19.024952848283082,-20.703826910410214,-0.7399495315389586,0.06238212070770466,4.259567276025535,-2.825946610345614,6.375525284538592,-0.12476424141540932,-8.51913455205107,29,10
30500000000,-19.024952848283082,-20.703826910410214,-0.7399495315389586,0.06238212070770466,4.259567276025535,-2.825946610345614,6.375525284538592,-0.12476424141540932,-8.51913455205107,29,10
30600000000,-19.050611184061186,-20.57448764549806,-0.582869898859469,0.12652796015296452,3.9362191137451497,-2.06094606367137,6.711879486030901,-0.25305592030592905,-7.872438227490299,29,10
30600000000,-19.050611184061186,-20.57448764549806,-0.582869898859469,0.12652796015296452,3.9362191137451497,-2.06094606367137,6.711879486030901,-0.25305592030592905,-7.872438227490299,29,10
30700000000,-19.096186741863523,-20.450754609594455,-0.4257902661799794,0.24046685465880735,3.626886523986137,-1.2790552483850772,6.804747706606126,-0.4809337093176147,-7.253773047972274,29,10
30700000000,-19.096186741863523,-20.450754609594455,-0.4257902661799794,0.24046685465880735,3.626886523986137,-1.2790552483850772,6.804747706606126,-0.4809337093176147,-7.253773047972274,29,10
30800000000,-19.160557300200395,-20.33567452068974,-0.2687106335004896,0.4013932505009876,3.3391863017243484,-0.49952691130591514,6.651843222461712,-0.8027865010019752,-6.678372603448697,29,10
30800000000,-19.160557300200395,-20.33567452068974,-0.2687106335004896,0.4013932505009876,3.3391863017243484,-0.49952691130591514,6.651843222461712,-0.8027865010019752,-6.678372603448697,29,10
30900000000,-19.242137842291914,-20.23208103250167,-0.11163100082099996,0.6053446057297851,3.080202581254179,0.2584443728009963,6.25693104945821,-1.2106892114595702,-6.160405162508358,29,10
30900000000,-19.242137842291914,-20.23208103250167,-0.11163100082099996,0.6053446057297851,3.080202581254179,0.2584443728009963,6.25693104945821,-1.2106892114595702,-6.160405162508358,29,10
31000000000,-19.289183783660643,-20.148100195557127,0.045448631858489685,0.7229594591516086,2.870250488892818,0.8526169767372771,5.668880855881744,-1.4459189183032173,-5.740500977785636,29,10
31000000000,-19.289183783660643,-20.148100195557127,0.045448631858489685,0.7229594591516086,2.870250488892818,0.8526169767372771,5.668880855881744,-1.4459189183032173,-5.740500977785636,29,10
31100000000,-19.273069149284947,-20.069069218779724,0.20252826453797937,0.6826728732123666,2.67267304694931,1.2063188212671438,4.961458805297484,-1.3653457464247332,-5.34534609389862,29,10
31100000000,-19.273069149284947,-20.069069218779724,0.20252826453797937,0.6826728732123666,2.67267304694931,1.2063188212671438,4.961458805297484,-1.3653457464247332,-5.34534609389862,29,10
31200000000,-19.21131324101207,-19.9765387826844,0.359607897217469,0.5282831025301782,2.4413469567110013,1.3536190758336533,4.198558513109101,-1.0565662050603564,-4.882693913422003,29,10
31200000000,-19.21131324101207,-19.9765387826844,0.359607897217469,0.5282831025301782,2.4413469567110013,1.3536190758336533,4.198558513109101,-1.0565662050603564,-4.882693913422003,29,10
31300000000,-19.150997034677523,-19.870300282057965,0.5166875298969588,0.37749258669380836,2.175750705144912,1.4030417468723675,3.410493008631274,-0.7549851733876167,-4.351501410289824,29,10
31300000000,-19.150997034677523,-19.870300282057965,0.5166875298969588,0.37749258669380836,2.175750705144912,1.4030417468723675,3.410493008631274,-0.7549851733876167,-4.351501410289824,29,10
31400000000,-19.108042783944136,-19.755934220195726,0.6737671625764482,0.27010695986033895,1.889835550489316,1.3902156400135601,2.6166670800236993,-0.5402139197206779,-3.779671100978632,29,10
31400000000,-19.108042783944136,-19.755934220195726,0.6737671625764482,0.27010695986033895,1.889835550489316,1.3902156400135601,2.6166670800236993,-0.5402139197206779,-3.779671100978632,29,10
31500000000,-19.08350816502194,-19.636256669099925,0.8308467952559381,0.2087704125548484,1.590641672749813,1.3154565765754747,1.8366273562059092,-0.4175408251096968,-3.181283345499626,29,10
31500000000,-19.08350816502194,-19.636256669099925,0.8308467952559381,0.2087704125548484,1.590641672749813,1.3154565765754747,1.8366273562059092,-0.4175408251096968,-3.181283345499626,29,10
31600000000,-19.07799730165454,-19.514214487265566,0.9879264279354278,0.19499325413635304,1.285536218163914,1.1806053728110912,1.0895810039817087,-0.3899865082727061,-2.571072436327828,29,10
31600000000,-19.07799730165454,-19.514214487265566,0.9879264279354278,0.19499325413635304,1.285536218163914,1.1806053728110912,1.0895810039817087,-0.3899865082727061,-2.571072436327828,29,10
31700000000,-19.091645889587546,-19.392812758244187,1.1450060606149175,0.22911472396886623,0.9820318956104668,0.9889825129025593,0.3939227838475743,-0.45822944793773246,-1.9640637912209336,29,10
31700000000,-19.091645889587546,-19.392812758244187,1.1450060606149175,0.22911472396886623,0.9820318956104668,0.9889825129025593,0.3939227838475743,-0.45822944793773246,-1.9640637912209336,29,10
31800000000,-19.10108315257249,-19.2819842262476,1.2539641610130883,0.25270788143122225,0.7049605656190039,0.7486058216501666,-0.04098761797427947,-0.5054157628624445,-1.4099211312380078,29,10
31800000000,-19.10108315257249,-19.2819842262476,1.2539641610130883,0.25270788143122225,0.7049605656190039,0.7486058216501666,-0.04098761797427947,-0.5054157628624445,-1.4099211312380078,29,10
31900000000,-19.089102430162423,-19.182242102260005,1.2933564393978454,0.22275607540605868,0.4556052556500134,0.49919444208503005,-0.17890027498737215,-0.44551215081211737,-0.9112105113000268,29,10
31900000000,-19.089102430162423,-19.182242102260005,1.2933564393978454,0.22275607540605868,0.4556052556500134,0.49919444208503005,-0.17890027498737215,-0.44551215081211737,-0.9112105113000268,29,10
32000000000,-19.089102430162423,-19.182242102260005,1.2933564393978454,0.22275607540605868,0.4556052556500134,0.49919444208503005,-0.17890027498737215,-0.44551215081211737,-0.9112105113000268,29,10
32000000000,-19.089102430162423,-19.182242102260005,1.2933564393978454,0.22275607540605868,0.4556052556500134,0.49919444208503005,-0.17890027498737215,-0.44551215081211737,-0.9112105113000268,29,10
32100000000,-19.044189211003648,-19.06541744385318,1.2713676501016804,0.11047302750911925,5.163543609632946,4.9663793283176725,2.8351107672520786,-0.2209460550182385,-10.327087219265891,28,10
32100000000,-19.044189211003648,-19.06541744385318,1.2713676501016804,0.11047302750911925,5.163543609632946,4.9663793283176725,2.8351107672520786,-0.2209460550182385,-10.327087219265891,28,10
32200000000,-19.020941305524918,-19.020434016739173,1.2534776226029432,0.05235326381229477,5.051085041847934,4.815247177145801,3.0526025533640206,-0.10470652762458954,-10.102170083695867,28,10
32200000000,-19.020941305524918,-19.020434016739173,1.2534776226029432,0.05235326381229477,5.051085041847934,4.815247177145801,3.0526025533640206,-0.10470652762458954,-10.102170083695867,28,10
32300000000,-19.065972296317504,-18.906869613732848,1.4105572552824326,0.16493074079376058,4.76717403433212,4.732417958253665,1.195609787961558,-0.32986148158752115,-9.53434806866424,28,10
32300000000,-19.065972296317504,-18.906869613732848,1.4105572552824326,0.16493074079376058,4.76717403433212,4.732417958253665,1.195609787961558,-0.32986148158752115,-9.53434806866424,28,10
32400000000,-19.128214267520697,-18.801747775931727,1.5676368879619225,0.32053566880174245,4.504369439829317,4.505359669573654,-0.6126056259018002,-0.6410713376034849,-9.008738879658633,28,10
32400000000,-19.128214267520697,-18.801747775931727,1.5676368879619225,0.32053566880174245,4.504369439829317,4.505359669573654,-0.6126056259018002,-0.6410713376034849,-9.008738879658633,28,10
32500000000,-19.18754746981539,-18.705129286208727,1.6871978667580783,0.4688686745384718,4.262823215521818,4.179522761533816,-1.921550505790555,-0.9377373490769436,-8.525646431043636,28,10
32500000000,-19.18754746981539,-18.705129286208727,1.6871978667580783,0.4688686745384718,4.262823215521818,4.179522761533816,-1.921550505790555,-0.9377373490769436,-8.525646431043636,28,10
32600000000,-19.168648446063578,-18.60318242012565,1.6259373041678982,0.4216211151589455,4.007956050314121,3.9786276231301776,-1.2837418782028593,-0.843242230317891,-8.015912100628242,28,10
32600000000,-19.168648446063578,-18.60318242012565,1.6259373041678982,0.4216211151589455,4.007956050314121,3.9786276231301776,-1.2837418782028593,-0.843242230317891,-8.015912100628242,28,10
32700000000,-19.095722131623358,-18.505170092206598,1.4688576714884083,0.23930532905839463,3.762925230516494,3.767743192513758,0.2897210122831106,-0.47861065811678927,-7.525850461032988,28,10
32700000000,-19.095722131623358,-18.505170092206598,1.4688576714884083,0.23930532905839463,3.762925230516494,3.767743192513758,0.2897210122831106,-0.47861065811678927,-7.525850461032988,28,10
32800000000,-19.02228595219157,-18.416296080332494,1.3404834836681223,0.055714880478925366,3.540740200831234,3.45996575932468,1.5080878780627847,-0.11142976095785073,-7.081480401662468,28,10
32800000000,-19.02228595219157,-18.416296080332494,1.3404834836681223,0.055714880478925366,3.540740200831234,3.45996575932468,1.5080878780627847,-0.11142976095785073,-7.081480401662468,28,10
32900000000,-19.01360721499561,-18.31583442442235,1.3694555848964334,0.0340180374890231,3.2895860610558714,3.229937262548334,1.2490619840015371,-0.0680360749780462,-6.579172122111743,28,10
32900000000,-19.01360721499561,-18.31583442442235,1.3694555848964334,0.0340180374890231,3.2895860610558714,3.229937262548334,1.2490619840015371,-0.0680360749780462,-6.579172122111743,28,10
33000000000,-19.068345256529557,-18.20839239129025,1.5202643727027119,0.17086314132389369,3.0209809782256247,3.0257551684800856,-0.03610785400279615,-0.34172628264778737,-6.0419619564512494,28,10
33000000000,-19.068345256529557,-18.20839239129025,1.5202643727027119,0.17086314132389369,3.0209809782256247,3.0257551684800856,-0.03610785400279615,-0.34172628264778737,-6.0419619564512494,28,10
33100000000,-19.125702285146662,-18.109264048992355,1.645170571102866,0.31425571286665566,2.7731601224808866,2.7421427611347258,-1.0388970989351327,-0.6285114257333113,-5.546320244961773,28,10
33100000000,-19.125702285146662,-18.109264048992355,1.645170571102866,0.31425571286665566,2.7731601224808866,2.7421427611347258,-1.0388970989351327,-0.6285114257333113,-5.546320244961773,28,10
33200000000,-19.131332214759304,-18.009409597694653,1.6415597857025863,0.3283305368982603,2.5235239942366317,2.493993979723629,-1.0118662363182191,-0.6566610737965206,-5.047047988473263,28,10
33200000000,-19.131332214759304,-18.009409597694653,1.6415597857025863,0.3283305368982603,2.5235239942366317,2.493993979723629,-1.0118662363182191,-0.6566610737965206,-5.047047988473263,28,10
33300000000,-19.086490351922972,-17.908682834153762,1.5376700758090731,0.21622587980743013,2.2717070853844046,2.2776222150043903,-0.28173575280889207,-0.43245175961486026,-4.543414170768809,28,10
33300000000,-19.086490351922972,-17.908682834153762,1.5376700758090731,0.21622587980743013,2.2717070853844046,2.2776222150043903,-0.28173575280889207,-0.43245175961486026,-4.543414170768809,28,10
33400000000,-19.032783726131452,-17.81296659567498,1.4364834521772512,0.08195931532863021,2.0324164891874474,2.025086811201137,0.3818770586949549,-0.16391863065726042,-4.064832978374895,28,10
33400000000,-19.032783726131452,-17.81296659567498,1.4364834521772512,0.08195931532863021,2.0324164891874474,2.025086811201137,0.3818770586949549,-0.16391863065726042,-4.064832978374895,28,10
33500000000,-19.005461287075924,-17.715949979095672,1.4083098768963618,0.01365321768981076,1.7898749477391807,1.7685075993579296,0.5521579843156208,-0.02730643537962152,-3.5797498954783613,28,10
33500000000,-19.005461287075924,-17.715949979095672,1.4083098768963618,0.01365321768981076,1.7898749477391807,1.7685075993579296,0.5521579843156208,-0.02730643537962152,-3.5797498954783613,28,10
33600000000,-19.008180789062237,-17.6145387911401,1.4464975827658575,0.020451972655592954,1.536346977850247,1.5270294472313404,0.3403609074111744,-0.04090394531118591,-3.072693955700494,28,10
33600000000,-19.008180789062237,-17.6145387911401,1.4464975827658575,0.020451972655592954,1.536346977850247,1.5270294472313404,0.3403609074111744,-0.04090394531118591,-3.072693955700494,28,10
33700000000,-19.023258351602394,-17.512645370916943,1.5017133811974193,0.058145879005984114,1.2816134272923563,1.2825701174945303,0.060920077856315896,-0.11629175801196823,-2.5632268545847126,28,10
33700000000,-19.023258351602394,-17.512645370916943,1.5017133811974193,0.058145879005984114,1.2816134272923563,1.2825701174945303,0.060920077856315896,-0.11629175801196823,-2.5632268545847126,28,10
33800000000,-19.03334971504656,-17.411998298866614,1.535749471938537,0.08337428761639565,1.0299957471665344,1.032284657693528,-0.09446473431380877,-0.1667485752327913,-2.059991494333069,28,10
33800000000,-19.03334971504656,-17.411998298866614,1.535749471938537,0.08337428761639565,1.0299957471665344,1.032284657693528,-0.09446473431380877,-0.1667485752327913,-2.059991494333069,28,10
