time,x,y,theta,Vx,Vy,Vlin,Vang,targ_x,targ_y
164700000000,27.73811580563073,16.700162957723364,0.0,0.04843548885962612,0.5234109617906739,0.04843548885962612,0.0,27.834986783349983,17.746984881304712
164700000000,27.73811580563073,16.700162957723364,0.0,0.04843548885962612,0.5234109617906739,0.04843548885962612,0.0,27.834986783349983,17.746984881304712
164800000000,27.743229276244932,16.755420923221042,0.0,0.04587875355252535,0.4957819790418352,0.04587875355252535,0.0,27.834986783349983,17.746984881304712
164800000000,27.743229276244932,16.755420923221042,0.0,0.04587875355252535,0.4957819790418352,0.04587875355252535,0.0,27.834986783349983,17.746984881304712
164900000000,27.748072825130894,16.80776201940011,0.0,0.04345697910954449,0.46961143095230184,0.04345697910954449,0.0,27.834986783349983,17.746984881304712
164900000000,27.748072825130894,16.80776201940011,0.0,0.04345697910954449,0.46961143095230184,0.04345697910954449,0.0,27.834986783349983,17.746984881304712
165000000000,27.752660700486146,16.85734021730429,0.0,0.0411630414319184,0.4448223320002107,0.0411630414319184,0.0,27.834986783349983,17.746984881304712
165000000000,27.752660700486146,16.85734021730429,0.0,0.0411630414319184,0.4448223320002107,0.0411630414319184,0.0,27.834986783349983,17.746984881304712
165100000000,27.7570063983971,16.904301360399522,0.0,0.038990192476441976,0.4213417604525951,0.038990192476441976,0.0,27.834986783349983,17.746984881304712
165100000000,27.7570063983971,16.904301360399522,0.0,0.038990192476441976,0.4213417604525951,0.038990192476441976,0.0,27.834986783349983,17.746984881304712
165200000000,27.76112270254029,16.948783593599543,0.0,0.03693204040484588,0.39910064385258437,0.03693204040484588,0.0,27.834986783349983,17.746984881304712
165200000000,27.76112270254029,16.948783593599543,0.0,0.03693204040484588,0.39910064385258437,0.03693204040484588,0.0,27.834986783349983,17.746984881304712
165300000000,27.765021721787935,16.990917769644803,0.0,0.03498253078102387,0.3780335558299548,0.03498253078102387,0.0,27.834986783349983,17.746984881304712
165300000000,27.765021721787935,16.990917769644803,0.0,0.03498253078102387,0.3780335558299548,0.03498253078102387,0.0,27.834986783349983,17.746984881304712
165400000000,27.76871492582842,17.03082783403006,0.0,0.03313592876078175,0.3580785236373263,0.03313592876078175,0.0,27.834986783349983,17.746984881304712
165400000000,27.76871492582842,17.03082783403006,0.0,0.03313592876078175,0.3580785236373263,0.03313592876078175,0.0,27.834986783349983,17.746984881304712
165500000000,27.772213178906522,17.068631189613054,0.0,0.03138680222173029,0.3391768458458291,0.03138680222173029,0.0,27.834986783349983,17.746984881304712
165500000000,27.772213178906522,17.068631189613054,0.0,0.03138680222173029,0.3391768458458291,0.03138680222173029,0.0,27.834986783349983,17.746984881304712
165600000000,27.7755267717826,17.104439041976786,0.0,0.02973000578369067,0.3212729196639632,0.02973000578369067,0.0,27.834986783349983,17.746984881304712
165600000000,27.7755267717826,17.104439041976786,0.0,0.02973000578369067,0.3212729196639632,0.02973000578369067,0.0,27.834986783349983,17.746984881304712
165700000000,27.778665452004773,17.13835672656137,0.0,0.02816066567260478,0.3043140773716715,0.02816066567260478,0.0,27.834986783349983,17.746984881304712
165700000000,27.778665452004773,17.13835672656137,0.0,0.02816066567260478,0.3043140773716715,0.02816066567260478,0.0,27.834986783349983,17.746984881304712
165800000000,27.78163845258314,17.170484018527766,0.0,0.0266741653834206,0.28825043138847306,0.0266741653834206,0.0,27.834986783349983,17.746984881304712
165800000000,27.78163845258314,17.170484018527766,0.0,0.0266741653834206,0.28825043138847306,0.0266741653834206,0.0,27.834986783349983,17.746984881304712
165900000000,27.7844545191504,17.200915426264935,0.0,0.025266132099790894,0.2730347275198888,0.025266132099790894,0.0,27.834986783349983,17.746984881304712
165900000000,27.7844545191504,17.200915426264935,0.0,0.025266132099790894,0.2730347275198888,0.025266132099790894,0.0,27.834986783349983,17.746984881304712
166000000000,27.78712193568874,17.229740469403783,0.0,0.023932423830620664,0.2586222059504646,0.023932423830620664,0.0,27.834986783349983,17.746984881304712
166000000000,27.78712193568874,17.229740469403783,0.0,0.023932423830620664,0.2586222059504646,0.023932423830620664,0.0,27.834986783349983,17.746984881304712
166100000000,27.78964854889872,17.25704394215577,0.0,-0.22070746194651214,0.5127194453691803,-0.22070746194651214,0.0,27.348233625005697,18.282482832894132
166100000000,27.78964854889872,17.25704394215577,0.0,-0.22070746194651214,0.5127194453691803,-0.22070746194651214,0.0,27.348233625005697,18.282482832894132
166200000000,27.792041791281783,17.28290616275082,0.0,-0.22190408313804255,0.4997883350716563,-0.22190408313804255,0.0,27.348233625005697,18.282482832894132
166200000000,27.792041791281783,17.28290616275082,0.0,-0.22190408313804255,0.4997883350716563,-0.22190408313804255,0.0,27.348233625005697,18.282482832894132
166300000000,27.769971045087132,17.334178107287737,0.0,-0.2108687100407174,0.4741523628031974,-0.2108687100407174,0.0,27.348233625005697,18.282482832894132
166300000000,27.769971045087132,17.334178107287737,0.0,-0.2108687100407174,0.4741523628031974,-0.2108687100407174,0.0,27.348233625005697,18.282482832894132
166400000000,27.747780636773328,17.384156940794902,0.0,-0.19977350588381526,0.44916294604961493,-0.19977350588381526,0.0,27.348233625005697,18.282482832894132
166400000000,27.747780636773328,17.384156940794902,0.0,-0.19977350588381526,0.44916294604961493,-0.19977350588381526,0.0,27.348233625005697,18.282482832894132
166500000000,27.726693765769255,17.43157217707522,0.0,-0.18923007038177886,0.4254553279094555,-0.18923007038177886,0.0,27.348233625005697,18.282482832894132
166500000000,27.726693765769255,17.43157217707522,0.0,-0.18923007038177886,0.4254553279094555,-0.18923007038177886,0.0,27.348233625005697,18.282482832894132
166600000000,27.706716415180875,17.476488471680184,0.0,-0.17924139508758863,0.40299718060697387,-0.17924139508758863,0.0,27.348233625005697,18.282482832894132
166600000000,27.706716415180875,17.476488471680184,0.0,-0.17924139508758863,0.40299718060697387,-0.17924139508758863,0.0,27.348233625005697,18.282482832894132
166700000000,27.687793408142696,17.51903400447113,0.0,-0.16977989156849915,0.38172441421150083,-0.16977989156849915,0.0,27.348233625005697,18.282482832894132
166700000000,27.687793408142696,17.51903400447113,0.0,-0.16977989156849915,0.38172441421150083,-0.16977989156849915,0.0,27.348233625005697,18.282482832894132
166800000000,27.66986926863394,17.55933372253183,0.0,-0.16081782181412052,0.3615745551811518,-0.16081782181412052,0.0,27.348233625005697,18.282482832894132
166800000000,27.66986926863394,17.55933372253183,0.0,-0.16081782181412052,0.3615745551811518,-0.16081782181412052,0.0,27.348233625005697,18.282482832894132
166900000000,27.65289127947709,17.59750616395298,0.0,-0.15232882723569574,0.3424883344705769,-0.15232882723569574,0.0,27.348233625005697,18.282482832894132
166900000000,27.65289127947709,17.59750616395298,0.0,-0.15232882723569574,0.3424883344705769,-0.15232882723569574,0.0,27.348233625005697,18.282482832894132
167000000000,27.636809497295676,17.633663619471093,0.0,-0.14428793614498936,0.3244096067115194,-0.14428793614498936,0.0,27.348233625005697,18.282482832894132
167000000000,27.636809497295676,17.633663619471093,0.0,-0.14428793614498936,0.3244096067115194,-0.14428793614498936,0.0,27.348233625005697,18.282482832894132
167100000000,27.621576614572106,17.667912452918152,0.0,-0.1366714947832044,0.30728518998799004,-0.1366714947832044,0.0,27.348233625005697,18.282482832894132
